Ipc-image Image,Ipc-image Image.1,Ipc-lockup-overlay URL,Title,Title.1,Ipc-inline-list__item,Ipc-inline-list__item.1,Rating,Rating.1,Ipc-html-content-inner-div,Ipc-inline-list__item.2,Sc-9fe7b0ef-0,genre,image_path,download_error,valid_image
"https://m.media-amazon.com/images/M/MV5BZjNhZWY4YjgtOTI2Zi00NWZlLWIyNDItNGY0MzhhNmUxNTkyXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Charles Chaplin in The Circus (1928),https://www.imdb.com/title/tt0018773/?ref_=sr_i_361,https://www.imdb.com/title/tt0018773/?ref_=sr_t_361,361. The Circus,1928,1h 12m,8.1,( 38K ),The Tramp finds work and the girl of his dreams at a circus.,G,90.0,Drama_Crime,images\360.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_QL75_UY266_CR0,0,180,266_.jpg",Matt Damon in The Martian (2015),https://www.imdb.com/title/tt3659388/?ref_=sr_i_362,https://www.imdb.com/title/tt3659388/?ref_=sr_t_362,362. The Martian,2015,2h 24m,8.0,( 1M ),"An astronaut becomes stranded on Mars after his team assumes him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",PG-13,80.0,Action_Adventure,images\361.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNWIyNmU5MGYtZDZmNi00ZjAwLWJlYjgtZTc0ZGIxMDE4ZGYwXkEyXkFqcGc@._V1_QL75_UY266_CR0,0,180,266_.jpg","Javier Bardem, Josh Brolin, Rebecca Ferguson, Jason Momoa, Sharon Duncan-Brewster, Oscar Isaac, Timothée Chalamet, and Zendaya in Dune: Part One (2021)",https://www.imdb.com/title/tt1160419/?ref_=sr_i_363,https://www.imdb.com/title/tt1160419/?ref_=sr_t_363,363. Dune: Part One,2021,2h 35m,8.0,( 1M ),"Paul Atreides arrives on Arrakis after his father accepts the stewardship of the dangerous planet. However, chaos ensues after a betrayal as forces clash to control melange, a precious resource.",PG-13,74.0,Action_Adventure,images\362.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzA1Njg4NzYxOV5BMl5BanBnXkFtZTgwODk5NjU3MzI@._V1_QL75_UX180_CR0,0,180,266_.jpg","Harrison Ford, Jared Leto, Ryan Gosling, and Ana de Armas in Blade Runner 2049 (2017)",https://www.imdb.com/title/tt1856101/?ref_=sr_i_364,https://www.imdb.com/title/tt1856101/?ref_=sr_t_364,364. Blade Runner 2049,2017,2h 44m,8.0,( 751K ),"Young Blade Runner K's discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who's been missing for thirty years.",R,81.0,Drama_Crime,images\363.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzYyN2FiZmUtYWYzMy00MzViLWJkZTMtOGY1ZjgzNWMwN2YxXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg","Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates, and Frances Fisher in Titanic (1997)",https://www.imdb.com/title/tt0120338/?ref_=sr_i_365,https://www.imdb.com/title/tt0120338/?ref_=sr_t_365,365. Titanic,1997,3h 14m,8.0,( 1.4M ),"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",PG-13,75.0,Romance,images\364.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_QL75_UX180_CR0,0,180,266_.jpg","Jason Bateman, Tommy Chong, Bonnie Hunt, Tom Lister Jr., Maurice LaMarche, Kristen Bell, Bono, Chaz Bono, César Bono, James Bono, Joseph Bono, Mary Bono, Sonny Bono, Steven Scot Bono, Steve Bono, Sebastian Cavazza, Bonar Colleano, Dan Cooper, Jesse Corti, Yves De Bono, Eurilla del Bono, John DiMaggio, Terri Douglas, Idris Elba, Fuschia!, Michael Giacchino, David Goetz, Ginnifer Goodwin, Byron Howard, Don Lake, Peter Mansbridge, Jeremy Milton, Rich Moore, Pace Paulsen, Raymond S. Persi, Fabienne Rawley, Jim Reardon, Shakira, J.K. Simmons, Kath Soucie, Octavia Spencer, Alan Tudyk, Gita Reddy, Dídac Bono, Nathan Warner, Kellie D. Lewis, Sofia Bono Prado, Jared Bush, Mark Rhino Smith, Clark Spencer, Brad Simonsen, Alan Bono, Chianna Bono, Chesare Bono, Novo Bono Jr., Josephine Bono, Bono, John Bono, Nate Torrence, Jill Cordes, Larry Herrera, Jennifer Lee, Phil Johnston, John Lavelle, Sara de Bono, Katie Lowes, Salvatore Bono, Melissa Goodwin Shepherd, Dave Kohut, Stacie Bono, Josh Dallas, Jenny Slate, Josie Trinidad, Thomas Bono, Leah Latham, Zach King, Christy Bono, Della Saba, Alyssa Ann Bono, Steven Bono Jr., Madeleine Curry, Krystle Bono, Evelyn Wilson Bresee, Hewitt Bush, Claire K. Smith, David A. Thibodeau, John Wheeler, Hannah G. Williams, Jackson Stein, Andrés Di Bono, Fernando Gonzalez, Valeria Bono, JoAnn Bono, Chiara Bono, and Amelia Bono in Zootopia (2016)",https://www.imdb.com/title/tt2948356/?ref_=sr_i_366,https://www.imdb.com/title/tt2948356/?ref_=sr_t_366,366. Zootopia,2016,1h 48m,8.0,( 633K ),"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",PG,78.0,Drama_Crime,images\365.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjFiOTEyNGMtN2E4MC00ZjZlLTk3ZDQtNTU1ZGNiZTA1MzJlXkEyXkFqcGc@._V1_QL75_UY266_CR1,0,180,266_.jpg",Peter Falk and Fred Savage in The Princess Bride (1987),https://www.imdb.com/title/tt0093779/?ref_=sr_i_367,https://www.imdb.com/title/tt0093779/?ref_=sr_t_367,367. The Princess Bride,1987,1h 38m,8.0,( 485K ),"A bedridden boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.",PG,78.0,Romance,images\366.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_QL75_UX180_CR0,0,180,266_.jpg",Ryan Gosling and Emma Stone in La La Land (2016),https://www.imdb.com/title/tt3783958/?ref_=sr_i_368,https://www.imdb.com/title/tt3783958/?ref_=sr_t_368,368. La La Land,2016,2h 8m,8.0,( 760K ),"When Sebastian, a pianist, and Mia, an actress, follow their passion and achieve success in their respective fields, they find themselves torn between their love for each other and their careers.",PG-13,94.0,Romance,images\367.jpg,,True
"https://m.media-amazon.com/images/M/MV5BM2ZmNjQ2MzAtNDlhNi00MmQyLWJhZDMtNmJiMjFlOWY4MzcxXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg","Vin Diesel, Bradley Cooper, Chris Pratt, Zoe Saldaña, and Dave Bautista in Guardians of the Galaxy (2014)",https://www.imdb.com/title/tt2015381/?ref_=sr_i_369,https://www.imdb.com/title/tt2015381/?ref_=sr_t_369,369. Guardians of the Galaxy,2014,2h 1m,8.0,( 1.4M ),A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.,PG-13,76.0,Action_Adventure,images\368.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNGE0YTVjNzUtNzJjOS00NGNlLTgxMzctZTY4YTE1Y2Y1ZTU4XkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg","Samuel L. Jackson, Robert Downey Jr., Lou Ferrigno, Chris Evans, Scarlett Johansson, Jeremy Renner, Mark Ruffalo, and Chris Hemsworth in The Avengers (2012)",https://www.imdb.com/title/tt0848228/?ref_=sr_i_370,https://www.imdb.com/title/tt0848228/?ref_=sr_t_370,370. The Avengers,2012,2h 23m,8.0,( 1.6M ),Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,PG-13,69.0,Action_Adventure,images\369.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMWQ1ZDM4NDktMWY0NC00MjcxLWJlMDMtNmE2MGVhYzRjMWQ0XkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",Daniel Craig and Eva Green in Casino Royale (2006),https://www.imdb.com/title/tt0381061/?ref_=sr_i_371,https://www.imdb.com/title/tt0381061/?ref_=sr_t_371,371. Casino Royale,2006,2h 24m,8.0,( 743K ),"After earning a licence to kill, secret agent James Bond sets out on his first mission as 007. Bond must defeat a private banker funding terrorists in a high-stakes game of poker at Casino Royale, in Montenegro.",PG-13,80.0,Horror_Thriller,images\370.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMWE3NTYzZmEtM2U5MS00MDZhLTk2ZTQtZTgzNjg0ZGQ5ZjM0XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg","Drew Barrymore, Patrick Swayze, Mary McDonnell, Noah Wyle, Jake Gyllenhaal, Jena Malone, and Stuart Stone in Donnie Darko (2001)",https://www.imdb.com/title/tt0246578/?ref_=sr_i_372,https://www.imdb.com/title/tt0246578/?ref_=sr_t_372,372. Donnie Darko,2001,1h 53m,8.0,( 910K ),"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.",R,88.0,Drama_Crime,images\371.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNjI3NjY1Mjg3MV5BMl5BanBnXkFtZTgwMzk5MDQ3MjE@._V1_QL75_UY266_CR1,0,180,266_.jpg",Benedict Cumberbatch in The Imitation Game (2014),https://www.imdb.com/title/tt2084970/?ref_=sr_i_373,https://www.imdb.com/title/tt2084970/?ref_=sr_t_373,373. The Imitation Game,2014,1h 54m,8.0,( 876K ),"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.",PG-13,71.0,Action_Adventure,images\372.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzY3ZWU5NGQtOTViNC00ZWVmLTliNjAtNzViNzlkZWQ4YzQ4XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Ryan Reynolds in Deadpool (2016),https://www.imdb.com/title/tt1431045/?ref_=sr_i_374,https://www.imdb.com/title/tt1431045/?ref_=sr_t_374,374. Deadpool,2016,1h 48m,8.0,( 1.3M ),"A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.",R,65.0,Sci_Fi,images\373.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMDQwNDY0M2MtOGFmNy00ZjI5LTkzN2ItMzg5M2IwZTZjY2MyXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg","Brad Pitt, Bruce Willis, and Madeleine Stowe in 12 Monkeys (1995)",https://www.imdb.com/title/tt0114746/?ref_=sr_i_375,https://www.imdb.com/title/tt0114746/?ref_=sr_t_375,375. 12 Monkeys,1995,2h 9m,8.0,( 679K ),"In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.",R,75.0,Sci_Fi,images\374.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYTgwNmQzZDctMjNmOS00OTExLTkwM2UtNzJmOTJhODFjOTdlXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",Leonardo DiCaprio in The Revenant (2015),https://www.imdb.com/title/tt1663202/?ref_=sr_i_376,https://www.imdb.com/title/tt1663202/?ref_=sr_t_376,376. The Revenant,2015,2h 36m,8.0,( 948K ),A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,R,76.0,Action_Adventure,images\375.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzc5ODg2NzMtYTQ4MS00MWFiLWI5NWMtNWNkODNmZjE0ZGVjXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Al Pacino and Chris O'Donnell in Scent of a Woman (1992),https://www.imdb.com/title/tt0105323/?ref_=sr_i_377,https://www.imdb.com/title/tt0105323/?ref_=sr_t_377,377. Scent of a Woman,1992,2h 36m,8.0,( 370K ),"A young prep student takes a job as an assistant to a blind, irritable, retired Army lieutenant colonel over Thanksgiving weekend.",R,57.0,Action_Adventure,images\376.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_QL75_UX180_CR0,0,180,266_.jpg",Joaquin Phoenix in Her (2013),https://www.imdb.com/title/tt1798709/?ref_=sr_i_378,https://www.imdb.com/title/tt1798709/?ref_=sr_t_378,378. Her,2013,2h 6m,8.0,( 725K ),"In the near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",R,91.0,Romance,images\377.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOWY0Zjk1YTMtMGFlYi00OTFmLWEyOTAtNmRkYjE0ZDJiZWMwXkEyXkFqcGc@._V1_QL75_UX180_CR0,9,180,266_.jpg","Philip Seymour Hoffman, William H. Macy, Philip Baker Hall, Jason Robards, and Jeremy Blackman in Magnolia (1999)",https://www.imdb.com/title/tt0175880/?ref_=sr_i_379,https://www.imdb.com/title/tt0175880/?ref_=sr_t_379,379. Magnolia,1999,3h 8m,8.0,( 350K ),"An epic mosaic of interrelated characters search for love, forgiveness and meaning in the San Fernando Valley.",R,78.0,Romance,images\378.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzY2NzI4OTE5MF5BMl5BanBnXkFtZTcwMjMyNDY4Mw@@._V1_QL75_UX180_CR0,0,180,266_.jpg",Natalie Portman in Black Swan (2010),https://www.imdb.com/title/tt0947798/?ref_=sr_i_380,https://www.imdb.com/title/tt0947798/?ref_=sr_t_380,380. Black Swan,2010,1h 48m,8.0,( 887K ),"Nina is a talented but unstable ballerina on the verge of stardom. Pushed to the breaking point by her artistic director and a seductive rival, Nina's grip on reality slips, plunging her into a waking nightmare.",R,79.0,Drama_Crime,images\379.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzIzOTNjOTQtM2QzOC00NjFlLTljZDUtZmI4Yjg1YTkyMTBiXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg","Marlee Matlin, Troy Kotsur, Daniel Durant, and Emilia Jones in CODA (2021)",https://www.imdb.com/title/tt10366460/?ref_=sr_i_381,https://www.imdb.com/title/tt10366460/?ref_=sr_t_381,381. CODA,2021,1h 51m,8.0,( 207K ),"When the family's fishing business is threatened, Ruby finds herself torn between pursuing her musical passion and her fear of abandoning her deaf parents.",PG-13,72.0,Animation_Family,images\380.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNTgwZTJhNWMtNzVjMy00YzQzLWI4MTAtYmJhOGQ5ZmQ3MDM0XkEyXkFqcGc@._V1_QL75_UY266_CR0,0,180,266_.jpg",Emile Hirsch in Into the Wild (2007),https://www.imdb.com/title/tt0758758/?ref_=sr_i_382,https://www.imdb.com/title/tt0758758/?ref_=sr_t_382,382. Into the Wild,2007,2h 28m,8.0,( 695K ),"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness.",R,73.0,Drama_Crime,images\381.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_QL75_UX180_CR0,0,180,266_.jpg","Samuel L. Jackson, Holly Hunter, Jason Lee, Craig T. Nelson, Brad Bird, Sarah Vowell, and Spencer Fox in The Incredibles (2004)",https://www.imdb.com/title/tt0317705/?ref_=sr_i_383,https://www.imdb.com/title/tt0317705/?ref_=sr_t_383,383. The Incredibles,2004,1h 55m,8.0,( 898K ),"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",PG,90.0,Action_Adventure,images\382.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTQ5NjQ0NDI3NF5BMl5BanBnXkFtZTcwNDI0MjEzMw@@._V1_QL75_UX180_CR0,1,180,266_.jpg","Will Smith, Brian Howe, Thandiwe Newton, and Jaden Smith in The Pursuit of Happyness (2006)",https://www.imdb.com/title/tt0454921/?ref_=sr_i_384,https://www.imdb.com/title/tt0454921/?ref_=sr_t_384,384. The Pursuit of Happyness,2006,1h 57m,8.0,( 619K ),A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,PG-13,64.0,Drama_Crime,images\383.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOGYzOGI0YTUtNTAwYy00M2JhLTgyODEtMjlhZTk1Yzc5ZTBhXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Leonardo DiCaprio and Djimon Hounsou in Blood Diamond (2006),https://www.imdb.com/title/tt0450259/?ref_=sr_i_385,https://www.imdb.com/title/tt0450259/?ref_=sr_t_385,385. Blood Diamond,2006,2h 23m,8.0,( 625K ),"A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.",R,64.0,Drama_Crime,images\384.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzZmOTc5ZjctMzAyZC00YmM1LThmNWUtM2UxNzFjMDcyYjAzXkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg","Jose Coronado, Ana Wagener, Bárbara Lennie, and Mario Casas in The Invisible Guest (2016)",https://www.imdb.com/title/tt4857264/?ref_=sr_i_386,https://www.imdb.com/title/tt4857264/?ref_=sr_t_386,386. The Invisible Guest,2016,1h 46m,8.0,( 212K ),"A young businessman wakes up in a hotel room locked from the inside with the dead body of his lover next to him. He hires a prestigious lawyer, and over one night they work together to clarify what happened in a frenetic race against time.",TV-MA,,Romance,images\385.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZDUzODNkNGUtNzJjNi00ODFlLTkzMzktMGNkOTIwYWM2YTQzXkEyXkFqcGc@._V1_QL75_UX180_CR0,8,180,266_.jpg",Tom Cruise and Dustin Hoffman in Rain Man (1988),https://www.imdb.com/title/tt0095953/?ref_=sr_i_387,https://www.imdb.com/title/tt0095953/?ref_=sr_t_387,387. Rain Man,1988,2h 13m,8.0,( 584K ),"After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance.",R,65.0,Drama_Crime,images\386.jpg,,True
"https://m.media-amazon.com/images/M/MV5BY2FiNzhiZTctNzU1Mi00NDkwLWExNDMtZTg0MjYyNzhkNWNkXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Uma Thurman and Steven Caceres in Kill Bill: Vol. 2 (2004),https://www.imdb.com/title/tt0378194/?ref_=sr_i_388,https://www.imdb.com/title/tt0378194/?ref_=sr_t_388,388. Kill Bill: Vol. 2,2004,2h 17m,8.0,( 868K ),"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.",R,83.0,Romance,images\387.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMzAwNDIzMzEtZDZkNC00ZDQ4LTk3ZDMtZjVhMTU2YzgzZTZiXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Perfect Blue (1997),https://www.imdb.com/title/tt0156887/?ref_=sr_i_389,https://www.imdb.com/title/tt0156887/?ref_=sr_t_389,389. Perfect Blue,1997,1h 22m,8.0,( 121K ),"A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past.",Not Rated,67.0,Horror_Thriller,images\388.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYWUxMGRhZDQtMTBmMi00N2IxLWE5NmYtMDMyMWExODAwNWYzXkEyXkFqcGc@._V1_QL75_UY266_CR3,0,180,266_.jpg",Akira (1988),https://www.imdb.com/title/tt0094625/?ref_=sr_i_390,https://www.imdb.com/title/tt0094625/?ref_=sr_t_390,390. Akira,1988,2h 4m,8.0,( 226K ),A secret military project endangers Neo-Tokyo when it turns a teenage biker gang member into a rampaging psychic psychopath who can only be stopped by his best friend.,R,68.0,Drama_Crime,images\389.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_QL75_UX180_CR0,2,180,266_.jpg",Kevin Costner in Dances with Wolves (1990),https://www.imdb.com/title/tt0099348/?ref_=sr_i_391,https://www.imdb.com/title/tt0099348/?ref_=sr_t_391,391. Dances with Wolves,1990,3h 1m,8.0,( 310K ),A lieutenant assigned to a remote Civil War outpost starts questioning his purpose after making contact with a neighboring Sioux settlement.,PG-13,72.0,Action_Adventure,images\390.jpg,,True
"https://m.media-amazon.com/images/M/MV5BY2RjNTg2ODMtZWQ4NC00MDdhLWE4MDgtMWFjMjI4ZTIxMGY4XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Al Pacino and John Cazale in Dog Day Afternoon (1975),https://www.imdb.com/title/tt0072890/?ref_=sr_i_392,https://www.imdb.com/title/tt0072890/?ref_=sr_t_392,392. Dog Day Afternoon,1975,2h 5m,8.0,( 292K ),"Three amateur robbers plan to hold up a Brooklyn bank. A nice, simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does.",R,86.0,Drama_Crime,images\391.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNWE2YmYyYzQtNGMwMi00Yzk0LTk3ZTYtYTcxNmFjMDE1MGExXkEyXkFqcGc@._V1_QL75_UY266_CR5,0,180,266_.jpg","Bruce Willis, Mickey Rourke, Benicio Del Toro, Jessica Alba, Rosario Dawson, and Clive Owen in Sin City (2005)",https://www.imdb.com/title/tt0401792/?ref_=sr_i_393,https://www.imdb.com/title/tt0401792/?ref_=sr_t_393,393. Sin City,2005,2h 4m,8.0,( 820K ),"An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption.",R,74.0,Horror_Thriller,images\392.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjA3NjkzNjg2MF5BMl5BanBnXkFtZTgwMDkyMzgzMDI@._V1_QL75_UY266_CR1,0,180,266_.jpg",Rooney Mara and Dev Patel in Lion (2016),https://www.imdb.com/title/tt3741834/?ref_=sr_i_394,https://www.imdb.com/title/tt3741834/?ref_=sr_t_394,394. Lion,2016,1h 58m,8.0,( 266K ),"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family.",PG-13,69.0,Romance,images\393.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTE5ZTRkYWEtZmU5MC00NDJjLTk3NmUtZGJlYTM2MmQ3NTJkXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg","Anil Kapoor, Irrfan Khan, Mia Drake, Shruti Seth, Faezeh Jalali, Dev Patel, and Freida Pinto in Slumdog Millionaire (2008)",https://www.imdb.com/title/tt1010048/?ref_=sr_i_395,https://www.imdb.com/title/tt1010048/?ref_=sr_t_395,395. Slumdog Millionaire,2008,2h,8.0,( 909K ),"When a teenager from the slums of Mumbai is interrogated about his suspicious performance on a quiz show, he revisits various events from his past to explain how he knew all the answers.",R,84.0,Drama_Crime,images\394.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZTZkYjA5MDEtMjY1ZC00ODk5LThjOTUtZDYxODEzYWNjMTU2XkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Jamie Foxx and Tina Fey in Soul (2020),https://www.imdb.com/title/tt2948372/?ref_=sr_i_396,https://www.imdb.com/title/tt2948372/?ref_=sr_t_396,396. Soul,2020,1h 40m,8.0,( 446K ),"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",PG,83.0,Drama_Crime,images\395.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMDIzMDRiYjgtM2U1Yy00MjlhLTliODMtM2E5NDI5Njc3YmZkXkEyXkFqcGc@._V1_QL75_UY266_CR3,0,180,266_.jpg","Nikolay Grinko, Aleksandr Kaydanovskiy, and Anatoliy Solonitsyn in Stalker (1979)",https://www.imdb.com/title/tt0079944/?ref_=sr_i_397,https://www.imdb.com/title/tt0079944/?ref_=sr_t_397,397. Stalker,1979,2h 42m,8.0,( 157K ),A guide leads two men through an area known as the Zone to find a room that grants wishes.,Not Rated,85.0,Drama_Crime,images\396.jpg,,True
"https://m.media-amazon.com/images/M/MV5BN2Q4NjllMDgtOTk2Zi00YzM1LWJmOTMtNmRiZDgyZGJmMjQzXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",Maggie Cheung and Tony Leung Chiu-wai in In the Mood for Love (2000),https://www.imdb.com/title/tt0118694/?ref_=sr_i_398,https://www.imdb.com/title/tt0118694/?ref_=sr_t_398,398. In the Mood for Love,2000,1h 38m,8.0,( 188K ),"Two neighbors form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.",PG,87.0,Drama_Crime,images\397.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYTY3NDg2YzktYWFjZC00MTExLTlmZDctMGY3MWYzZTlkYTNiXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Robby Benson and Paige O'Hara in Beauty and the Beast (1991),https://www.imdb.com/title/tt0101414/?ref_=sr_i_399,https://www.imdb.com/title/tt0101414/?ref_=sr_t_399,399. Beauty and the Beast,1991,1h 24m,8.0,( 505K ),A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,G,95.0,Romance,images\398.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMmQwYWZjZGItYzc0OC00ZDllLTg3NjItOWIyOWYwMDljMjAyXkEyXkFqcGc@._V1_QL75_UX180_CR0,6,180,266_.jpg","Robin Williams, Jonathan Freeman, Gilbert Gottfried, Linda Larkin, Douglas Seale, Scott Weinger, and Frank Welker in Aladdin (1992)",https://www.imdb.com/title/tt0103639/?ref_=sr_i_400,https://www.imdb.com/title/tt0103639/?ref_=sr_t_400,400. Aladdin,1992,1h 30m,8.0,( 500K ),A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,G,86.0,Drama_Crime,images\399.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZjJlYWJlYmMtNjMyMS00ZDgxLTlmNjAtOTJhMzBiZWM5N2VmXkEyXkFqcGc@._V1_QL75_UY266_CR1,0,180,266_.jpg",Adèle Haenel in Portrait of a Lady on Fire (2019),https://www.imdb.com/title/tt8613070/?ref_=sr_i_401,https://www.imdb.com/title/tt8613070/?ref_=sr_t_401,401. Portrait of a Lady on Fire,2019,2h 2m,8.0,( 127K ),"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",R,95.0,Romance,images\400.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNDMzY2E4NjEtMTJiZC00Y2UzLWFiM2MtZWVhNTg5OGQxNjk1XkEyXkFqcGc@._V1_QL75_UX180_CR0,3,180,266_.jpg","John Cleese, Terry Gilliam, Graham Chapman, Eric Idle, Terry Jones, Michael Palin, and Monty Python in Monty Python's Life of Brian (1979)",https://www.imdb.com/title/tt0079470/?ref_=sr_i_402,https://www.imdb.com/title/tt0079470/?ref_=sr_t_402,402. Monty Python's Life of Brian,1979,1h 34m,8.0,( 435K ),"Born on the original Christmas day in the stable next door to Jesus Christ, Brian of Nazareth spends his life being mistaken for the messiah.",R,77.0,Drama_Crime,images\401.jpg,,True
