Ipc-image Image,Ipc-image Image.1,Ipc-lockup-overlay URL,Title,Title.1,Ipc-inline-list__item,Ipc-inline-list__item.1,Rating,Rating.1,Ipc-html-content-inner-div,Ipc-inline-list__item.2,Sc-9fe7b0ef-0,genre,image_path,download_error,valid_image
"https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_QL75_UX180_CR0,0,180,266_.jpg",François Cluzet and Omar Sy in The Intouchables (2011),https://www.imdb.com/title/tt1675434/?ref_=sr_i_54,https://www.imdb.com/title/tt1675434/?ref_=sr_t_54,54. The Intouchables,2011,1h 52m,8.5,( 1M ),"After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.",R,57.0,Drama_Crime,images\53.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_QL75_UY266_CR1,0,180,266_.jpg",Javier Bardem and Josh Brolin in No Country for Old Men (2007),https://www.imdb.com/title/tt0477348/?ref_=sr_i_152,https://www.imdb.com/title/tt0477348/?ref_=sr_t_152,152. No Country for Old Men,2007,2h 2m,8.2,( 1.2M ),Violence and mayhem ensue after a hunter stumbles upon the aftermath of a drug deal gone wrong and over two million dollars in cash near the Rio Grande.,R,92.0,Drama_Crime,images\151.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOWE3MjQ3ZDAtNDQ2MC00YjBjLTk0ZWYtNjQ0YzQ4YWE3YTEyXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",Bill Murray and Andie MacDowell in Groundhog Day (1993),https://www.imdb.com/title/tt0107048/?ref_=sr_i_404,https://www.imdb.com/title/tt0107048/?ref_=sr_t_404,404. Groundhog Day,1993,1h 41m,8.0,( 736K ),A curmudgeonly weatherman finds himself stuck in a time loop and is forced to relive the same day over and over again.,PG,72.0,Drama_Crime,images\403.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTUwMzc1NjIzMV5BMl5BanBnXkFtZTgwODUyMTIxMTE@._V1_QL75_UY266_CR1,0,180,266_.jpg",Irrfan Khan and Nimrat Kaur in The Lunchbox (2013),https://www.imdb.com/title/tt2350496/?ref_=sr_i_754,https://www.imdb.com/title/tt2350496/?ref_=sr_t_754,754. The Lunchbox,2013,1h 44m,7.8,( 68K ),A mistaken delivery in Mumbai's famously efficient lunchbox delivery system connects a young housewife to an older man in the dusk of his life as they build a fantasy world together through notes in the lunchbox.,PG,76.0,Drama_Crime,images\753.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTEyZTQ4YWItMzNkNi00MTUwLWEyODAtMWI3NDNhNDRiYmQwXkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",Aras Bulut Iynemli and Nisa Sofiya Aksongur in Miracle in Cell No. 7 (2019),https://www.imdb.com/title/tt10431500/?ref_=sr_i_208,https://www.imdb.com/title/tt10431500/?ref_=sr_t_208,208. Miracle in Cell No. 7,2019,2h 12m,8.2,( 62K ),A story of love between a mentally-ill father who was wrongly accused of murder and his lovely six year old daughter. Prison will be their home. Based on the 2013 Korean movie Miracle in Cell No. 7 (2013).,TV-14,,Romance,images\207.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYjQyMTNhNjUtN2VmYy00NWRhLTkwOTctMGVmNTBmNDIxYjZhXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Teo Yoo and Greta Lee in Past Lives (2023),https://www.imdb.com/title/tt13238346/?ref_=sr_i_678,https://www.imdb.com/title/tt13238346/?ref_=sr_t_678,678. Past Lives,2023,1h 45m,7.8,( 172K ),"Nora and Hae Sung, two deeply connected childhood friends, are wrested apart after Nora's family emigrates from South Korea. Twenty years later, they are reunited for one fateful week as they confront notions of love and destiny.",PG-13,94.0,Romance,images\677.jpg,,True
"https://m.media-amazon.com/images/M/MV5BY2IwZmU2YWQtMjU3MS00Mjg1LWJkMjYtYzA0ZjliYzk1Mzg1XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg","Myrna Loy, Maureen O'Sullivan, and William Powell in The Thin Man (1934)",https://www.imdb.com/title/tt0025878/?ref_=sr_i_619,https://www.imdb.com/title/tt0025878/?ref_=sr_t_619,619. The Thin Man,1934,1h 31m,7.9,( 35K ),"Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it.",TV-PG,86.0,Horror_Thriller,images\618.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzIxMDQ2YTctNDY4MC00ZTRhLTk4ODQtMTVlOWY4NTdiYmMwXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg","Liv Tyler, Sean Astin, Sean Bean, Elijah Wood, Cate Blanchett, Viggo Mortensen, Ian McKellen, Orlando Bloom, Billy Boyd, Dominic Monaghan, and John Rhys-Davies in The Lord of the Rings: The Fellowship of the Ring (2001)",https://www.imdb.com/title/tt0120737/?ref_=sr_i_9,https://www.imdb.com/title/tt0120737/?ref_=sr_t_9,9. The Lord of the Rings: The Fellowship of the Ring,2001,2h 58m,8.9,( 2.2M ),A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,PG-13,92.0,Horror_Thriller,images\8.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZDZkNDQ3YjktYjBlZC00YTY1LTgxOGYtY2RhMWFhZmNkZGY3XkEyXkFqcGc@._V1_QL75_UX180_CR0,7,180,266_.jpg","Brad Pitt, Christian Bale, Steve Carell, and Ryan Gosling in The Big Short (2015)",https://www.imdb.com/title/tt1596363/?ref_=sr_i_652,https://www.imdb.com/title/tt1596363/?ref_=sr_t_652,652. The Big Short,2015,2h 10m,7.8,( 538K ),"Prior to the 2008 financial crisis, a group of investors bet against the US mortgage market and are stunned by the corruption they uncover through their research.",R,81.0,Drama_Crime,images\651.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNDgyNDFhMTgtM2Y5YS00MTczLWJmODktNTAzZGIyYWNjYmFjXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Kamal Haasan in Nayakan (1987),https://www.imdb.com/title/tt0093603/?ref_=sr_i_37,https://www.imdb.com/title/tt0093603/?ref_=sr_t_37,37. Nayakan,1987,2h 25m,8.6,( 28K ),"A common man's struggles against a corrupt police force put him on the wrong side of the law. He becomes a don, who is loved and respected by many, but his growing power and influence exact a heavy toll.",Not Rated,,Romance,images\36.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTI0ODMwOTIxOV5BMl5BanBnXkFtZTcwMzE2NDUyMQ@@._V1_QL75_UX180_CR0,0,180,266_.jpg","Spring, Summer, Fall, Winter... and Spring (2003)",https://www.imdb.com/title/tt0374546/?ref_=sr_i_453,https://www.imdb.com/title/tt0374546/?ref_=sr_t_453,"453. Spring, Summer, Fall, Winter... and Spring",2003,1h 43m,8.0,( 91K ),"In the midst of the Korean wilderness, a Buddhist master patiently raises a boy while teaching wisdom and compassion through experience and endless exercises.",R,85.0,Drama_Crime,images\452.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_QL75_UX180_CR0,6,180,266_.jpg",Joel Edgerton and Tom Hardy in Warrior (2011),https://www.imdb.com/title/tt1291584/?ref_=sr_i_254,https://www.imdb.com/title/tt1291584/?ref_=sr_t_254,254. Warrior,2011,2h 20m,8.1,( 528K ),"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",PG-13,71.0,Action_Adventure,images\253.jpg,,True
"https://m.media-amazon.com/images/M/MV5BODYzNDZmOTUtMDdiZS00Nzg3LTkxZGUtZmYzYzkxYjBlYjA5XkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",Neon Genesis Evangelion: The End of Evangelion (1997),https://www.imdb.com/title/tt0169858/?ref_=sr_i_304,https://www.imdb.com/title/tt0169858/?ref_=sr_t_304,304. Neon Genesis Evangelion: The End of Evangelion,1997,1h 27m,8.1,( 76K ),"As the military and a shadowy cabal assault NERV headquarters, troubled Eva pilot Shinji Ikari is forced back into battle, confronting a secret project that could decide humanity's fate.",TV-MA,,Action_Adventure,images\303.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYWUyNDNhZGQtZjJkMS00OTM1LWEzNTktMjlkYjM3OGVmODhiXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",Laura (1944),https://www.imdb.com/title/tt0037008/?ref_=sr_i_607,https://www.imdb.com/title/tt0037008/?ref_=sr_t_607,607. Laura,1944,1h 28m,7.9,( 56K ),A police detective falls in love with the woman whose murder he is investigating.,Approved,,Romance,images\606.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOGU5ZjdmNzUtMGY0Ny00NjMyLWJiMDEtMmMzYmMyOTNjNzlmXkEyXkFqcGc@._V1_QL75_UX180_CR0,4,180,266_.jpg","Ingrid Bergman, Cary Grant, and Claude Rains in Notorious (1946)",https://www.imdb.com/title/tt0038787/?ref_=sr_i_580,https://www.imdb.com/title/tt0038787/?ref_=sr_t_580,580. Notorious,1946,1h 42m,7.9,( 114K ),The daughter of a convicted German spy is asked by American agents to gather information on a ring of German scientists in South America. How far will she have to go to ingratiate herself with them?,Approved,100.0,Action_Adventure,images\579.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZTJiZjdjM2MtYTA3My00M2E3LTlhMDgtMzc0OTNhOGY2MzVjXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg","Alain Delon, Bourvil, and Yves Montand in Le cercle rouge (1970)",https://www.imdb.com/title/tt0065531/?ref_=sr_i_588,https://www.imdb.com/title/tt0065531/?ref_=sr_t_588,588. Le cercle rouge,1970,2h 20m,7.9,( 32K ),"After leaving prison, master thief Corey crosses paths with a notorious escapee and an alcoholic former policeman. The trio proceed to plot an elaborate heist.",Not Rated,92.0,Drama_Crime,images\587.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_QL75_UY266_CR0,0,180,266_.jpg",Robert De Niro in The Deer Hunter (1978),https://www.imdb.com/title/tt0077416/?ref_=sr_i_263,https://www.imdb.com/title/tt0077416/?ref_=sr_t_263,263. The Deer Hunter,1978,3h 3m,8.1,( 386K ),The lives of a group of friends are forever changed by the Vietnam War.,R,90.0,Action_Adventure,images\262.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZDlkYjViMDAtYjkxNy00ZDk1LWE5MmUtNDc4NDU3ZWJmOTYzXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Toshirô Mifune and Machiko Kyô in Rashomon (1950),https://www.imdb.com/title/tt0042876/?ref_=sr_i_298,https://www.imdb.com/title/tt0042876/?ref_=sr_t_298,298. Rashomon,1950,1h 28m,8.1,( 196K ),Three parties and a witness have four versions of a rape/murder in ninth-century Japan.,Not Rated,98.0,Horror_Thriller,images\297.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@._V1_QL75_UX180_CR0,0,180,266_.jpg","Paul Newman, Robert Redford, and Katharine Ross in Butch Cassidy and the Sundance Kid (1969)",https://www.imdb.com/title/tt0064115/?ref_=sr_i_415,https://www.imdb.com/title/tt0064115/?ref_=sr_t_415,415. Butch Cassidy and the Sundance Kid,1969,1h 50m,8.0,( 239K ),"In 1890s Wyoming, Butch Cassidy and The Sundance Kid lead a band of outlaws. When a train robbery goes wrong, they find themselves on the run with a posse hard on their heels..",PG,66.0,Animation_Family,images\414.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_QL75_UX180_CR0,0,180,266_.jpg","Leonardo DiCaprio, Chris Kerson, and Jonah Hill in The Wolf of Wall Street (2013)",https://www.imdb.com/title/tt0993846/?ref_=sr_i_151,https://www.imdb.com/title/tt0993846/?ref_=sr_t_151,151. The Wolf of Wall Street,2013,3h,8.2,( 1.8M ),"Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.",R,75.0,Drama_Crime,images\150.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZjE0ZjgzMzYtMTAxYi00NGMzLThmZDktNzFlMzA2MWRmYWQ0XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Ryan Gosling and Rachel McAdams in The Notebook (2004),https://www.imdb.com/title/tt0332280/?ref_=sr_i_637,https://www.imdb.com/title/tt0332280/?ref_=sr_t_637,637. The Notebook,2004,2h 3m,7.8,( 687K ),An elderly man reads to a woman with dementia the story of two young lovers whose romance is threatened by the difference in their respective social classes.,PG-13,53.0,Romance,images\636.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOTFhYWI1NGUtZWFhZS00MTdkLWIzZTItMDBhNWNiZDNlMjYyXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Kirsten Dunst in Kiki's Delivery Service (1989),https://www.imdb.com/title/tt0097814/?ref_=sr_i_713,https://www.imdb.com/title/tt0097814/?ref_=sr_t_713,713. Kiki's Delivery Service,1989,1h 43m,7.8,( 188K ),"Along with her black cat Jiji, Kiki settles in a seaside town and starts a high-flying delivery service. Here begins her magical encounter with independence and responsibility, making lifelong friends and finding her place in the world.",G,85.0,Drama_Crime,images\712.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNjRhNzYxODAtOTFmMS00N2MxLWE0NGMtM2VkZGY5MTYwYTZlXkEyXkFqcGc@._V1_QL75_UY266_CR3,0,180,266_.jpg",The Mirror (1975),https://www.imdb.com/title/tt0072443/?ref_=sr_i_551,https://www.imdb.com/title/tt0072443/?ref_=sr_t_551,551. The Mirror,1975,1h 47m,7.9,( 57K ),"A dying man in his forties remembers his past. His childhood, his mother, the war, personal moments and things that tell of the recent history of all the Russian nation.",Not Rated,82.0,Action_Adventure,images\550.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZWU1NzJlYjAtZWJlMi00NzdkLWJmMjktYTY2M2E0NGQyNjEwXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg","Aldo Fabrizi in Rome, Open City (1945)",https://www.imdb.com/title/tt0038890/?ref_=sr_i_489,https://www.imdb.com/title/tt0038890/?ref_=sr_t_489,"489. Rome, Open City",1945,1h 43m,8.0,( 34K ),"During the Nazi occupation of Rome in 1944, the Resistance leader, Giorgio Manfredi, is chased by the Nazis as he seeks refuge and a way to escape.",Not Rated,,Action_Adventure,images\488.jpg,,True
"https://m.media-amazon.com/images/M/MV5BODgwYWE2MGEtYTMwYi00NTg5LWEzOWYtNTFiZDc4NWMzODcyXkEyXkFqcGc@._V1_QL75_UY266_CR2,0,180,266_.jpg","Prateik Patil Babbar, Shraddha Kapoor, Tahir Raj Bhasin, Sushant Singh Rajput, Naveen Polishetty, Varun Sharma, Sahaarsh Shuklaa, and Tushar Pandey in Chhichhore (2019)",https://www.imdb.com/title/tt9052870/?ref_=sr_i_148,https://www.imdb.com/title/tt9052870/?ref_=sr_t_148,148. Chhichhore,2019,2h 23m,8.3,( 72K ),"A tragic incident forces Anirudh, a middle-aged man, to take a trip down memory lane and reminisce his college days along with his friends, who were labelled as losers.",,,Drama_Crime,images\147.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNWJiMWMxYmMtNTQxMy00ZjE2LWEzYTAtNTdmODI4MGI4OTRlXkEyXkFqcGc@._V1_QL75_UY266_CR10,0,180,266_.jpg",Nivin Pauly and Sai Pallavi in Premam (2015),https://www.imdb.com/title/tt4679210/?ref_=sr_i_147,https://www.imdb.com/title/tt4679210/?ref_=sr_t_147,147. Premam,2015,2h 36m,8.3,( 28K ),A young man has three opportunities to find love. Will the third time be the charm?,,,Romance,images\146.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNjBjNTYyOTYtZDIxOS00ZDdjLTg2NWMtMWE0NThjYjIxMDU0XkEyXkFqcGc@._V1_QL75_UX180_CR0,3,180,266_.jpg","Jean-Louis Trintignant, Dominique Sanda, and Stefania Sandrelli in The Conformist (1970)",https://www.imdb.com/title/tt0065571/?ref_=sr_i_589,https://www.imdb.com/title/tt0065571/?ref_=sr_t_589,589. The Conformist,1970,1h 53m,7.9,( 39K ),"A weak-willed Italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher, now a political dissident.",R,100.0,Drama_Crime,images\588.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTUyMjQ1MTY5OV5BMl5BanBnXkFtZTcwNzY5NjExMw@@._V1_QL75_UY266_CR5,0,180,266_.jpg",Tahar Rahim in A Prophet (2009),https://www.imdb.com/title/tt1235166/?ref_=sr_i_743,https://www.imdb.com/title/tt1235166/?ref_=sr_t_743,743. A Prophet,2009,2h 35m,7.8,( 107K ),"A delinquent Muslim man struggles to get by in prison until he is taken under the wing of a powerful mob boss, but his gradual rise through the organization's ranks brings him in conflict with his mentor.",R,90.0,Drama_Crime,images\742.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMmM1Y2RlM2YtZWMyZS00NmIyLWEzOWItN2RhMDVkZWYzNzFiXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Elizabeth Taylor in Cat on a Hot Tin Roof (1958),https://www.imdb.com/title/tt0051459/?ref_=sr_i_602,https://www.imdb.com/title/tt0051459/?ref_=sr_t_602,602. Cat on a Hot Tin Roof,1958,1h 48m,7.9,( 57K ),Brick is an alcoholic ex-football player who drinks his days away and resists the affections of his wife. A reunion with his terminally ill father jogs a host of memories and revelations for both father and son.,Approved,84.0,Drama_Crime,images\601.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZTgwY2YzYWEtOWNmNi00MzYwLTk2YTEtNThlNWNhYzllNzM2XkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",A Man Escaped (1956),https://www.imdb.com/title/tt0049902/?ref_=sr_i_349,https://www.imdb.com/title/tt0049902/?ref_=sr_t_349,349. A Man Escaped,1956,1h 41m,8.1,( 31K ),A captured French Resistance fighter during World War II engineers a daunting escape from a German prison in France.,Not Rated,,Action_Adventure,images\348.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMGM0ZGQ3ZWMtMGZjMi00MTIzLTg2ODItMjdmNmY3YTlkMDNiXkEyXkFqcGc@._V1_QL75_UX180_CR0,14,180,266_.jpg",Nikolay Burlyaev and Vera Miturich in Ivan's Childhood (1962),https://www.imdb.com/title/tt0056111/?ref_=sr_i_464,https://www.imdb.com/title/tt0056111/?ref_=sr_t_464,464. Ivan's Childhood,1962,1h 35m,8.0,( 43K ),"During WWII, Soviet orphan Ivan Bondarev strikes up a friendship with three sympathetic Soviet officers while working as a scout behind the German lines.",Not Rated,,Drama_Crime,images\463.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzVjMjZiNGUtZjZiNy00Yzg4LWEzYzYtMmI1NDg5NWNiNjUwXkEyXkFqcGc@._V1_QL75_UY266_CR2,0,180,266_.jpg",Salman Khan and Harshaali Malhotra in Bajrangi Bhaijaan (2015),https://www.imdb.com/title/tt3863552/?ref_=sr_i_326,https://www.imdb.com/title/tt3863552/?ref_=sr_t_326,326. Bajrangi Bhaijaan,2015,2h 43m,8.1,( 111K ),An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.,Not Rated,,Animation_Family,images\325.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZTlkYWU4MGEtZmQyYi00OWEzLTgzY2EtYzVjOTEzYzAyNTk1XkEyXkFqcGc@._V1_QL75_UX180_CR0,4,180,266_.jpg","Gregory Peck, Mary Badham, and Phillip Alford in To Kill a Mockingbird (1962)",https://www.imdb.com/title/tt0056592/?ref_=sr_i_187,https://www.imdb.com/title/tt0056592/?ref_=sr_t_187,187. To Kill a Mockingbird,1962,2h 9m,8.2,( 351K ),A widowed lawyer in Depression-era Alabama defends a black man against a false rape charge while teaching his young children about the sad reality of prejudice.,Approved,88.0,Animation_Family,images\186.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYTc3MWIyMzAtMTZmNC00YmNjLWIyZTgtMmU4NjZkYzZkOThkXkEyXkFqcGc@._V1_QL75_UX180_CR0,0,180,266_.jpg",Hamilton in Hamilton (2020),https://www.imdb.com/title/tt8503618/?ref_=sr_i_124,https://www.imdb.com/title/tt8503618/?ref_=sr_t_124,124. Hamilton,2020,2h 40m,8.3,( 139K ),"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",PG-13,88.0,Drama_Crime,images\123.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjAzODUwMjM1M15BMl5BanBnXkFtZTcwNjU2MjU2MQ@@._V1_QL75_UX180_CR0,12,180,266_.jpg",Lee Pace and Catinca Untaru in The Fall (2006),https://www.imdb.com/title/tt0460791/?ref_=sr_i_684,https://www.imdb.com/title/tt0460791/?ref_=sr_t_684,684. The Fall,2006,1h 57m,7.8,( 128K ),"In 1920s Los Angeles, a bedridden patient in a hospital captivates a young girl with a fantastic tale of heroes, myths, and villains on a desert island.",R,64.0,Action_Adventure,images\683.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMjgzMzMxMzUtNzUyYi00NTkxLWI1NTAtMjZhNmMxMGQ4YjBmXkEyXkFqcGc@._V1_QL75_UY266_CR8,0,180,266_.jpg",Vishnu Vishal in Ratsasan (2018),https://www.imdb.com/title/tt7060344/?ref_=sr_i_144,https://www.imdb.com/title/tt7060344/?ref_=sr_t_144,144. Ratsasan,2018,2h 26m,8.3,( 60K ),A sub-inspector sets out in pursuit of a mysterious serial killer who targets teen school girls and murders them brutally.,,,Horror_Thriller,images\143.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZDMxMDcxNmYtMGU2Ni00ZTk2LTk1MzEtZDc1ZGI5ZTliYjI2XkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",Oksana Akinshina in Lilya 4-Ever (2002),https://www.imdb.com/title/tt0300140/?ref_=sr_i_764,https://www.imdb.com/title/tt0300140/?ref_=sr_t_764,764. Lilya 4-Ever,2002,1h 49m,7.8,( 55K ),"Sixteen-year-old Lilja and her only friend, the young boy Volodja, live in Russia, fantasizing about a better life. One day, Lilja falls in love with Andrej, who is going to Sweden, and invites Lilja to come along and start a new life.",R,83.0,Romance,images\763.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_QL75_UX180_CR0,2,180,266_.jpg","Poster for 50th anniversary rerelease, 1 sheet movie poster app. 27"" x 40""",https://www.imdb.com/title/tt0042192/?ref_=sr_i_198,https://www.imdb.com/title/tt0042192/?ref_=sr_t_198,198. All About Eve,1950,2h 18m,8.2,( 149K ),A seemingly timid but secretly ruthless ingénue insinuates herself into the lives of an aging Broadway star and her circle of theater friends.,Approved,98.0,Drama_Crime,images\197.jpg,,True
"https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_QL75_UY266_CR0,0,180,266_.jpg",Ethan Hawke and Julie Delpy in Before Sunset (2004),https://www.imdb.com/title/tt0381681/?ref_=sr_i_280,https://www.imdb.com/title/tt0381681/?ref_=sr_t_280,280. Before Sunset,2004,1h 20m,8.1,( 314K ),"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.",R,91.0,Drama_Crime,images\279.jpg,,True
"https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",Mary and Max (2009),https://www.imdb.com/title/tt0978762/?ref_=sr_i_294,https://www.imdb.com/title/tt0978762/?ref_=sr_t_294,294. Mary and Max,2009,1h 32m,8.1,( 201K ),"In 1976 Melbourne, a lonely 8-year-old girl strikes up a correspondence with an unlikely pen pal: a severely obese 44-year-old New Yorker with Asperger's syndrome.",Not Rated,72.0,Drama_Crime,images\293.jpg,,True
"https://m.media-amazon.com/images/M/MV5BZjJlYWJlYmMtNjMyMS00ZDgxLTlmNjAtOTJhMzBiZWM5N2VmXkEyXkFqcGc@._V1_QL75_UY266_CR1,0,180,266_.jpg",Adèle Haenel in Portrait of a Lady on Fire (2019),https://www.imdb.com/title/tt8613070/?ref_=sr_i_401,https://www.imdb.com/title/tt8613070/?ref_=sr_t_401,401. Portrait of a Lady on Fire,2019,2h 2m,8.0,( 127K ),"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",R,95.0,Romance,images\400.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYjY0YTQ1OTAtYjEyNy00NTQ4LThlMTQtM2QwYTVhYWFhNjU5XkEyXkFqcGc@._V1_QL75_UY266_CR3,0,180,266_.jpg","Alec Guinness, Anthony Quinn, Peter O'Toole, José Ferrer, and Jack Hawkins in Lawrence of Arabia (1962)",https://www.imdb.com/title/tt0056172/?ref_=sr_i_123,https://www.imdb.com/title/tt0056172/?ref_=sr_t_123,123. Lawrence of Arabia,1962,3h 47m,8.3,( 341K ),"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",Approved,100.0,Action_Adventure,images\122.jpg,,True
"https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_QL75_UY266_CR3,0,180,266_.jpg",A Silent Voice: The Movie (2016),https://www.imdb.com/title/tt5323662/?ref_=sr_i_184,https://www.imdb.com/title/tt5323662/?ref_=sr_t_184,184. A Silent Voice: The Movie,2016,2h 10m,8.2,( 140K ),"A deaf girl, Shoko, is bullied by the popular Shoya. As Shoya continues to bully Shoko, the class turns its back on him. Shoko transfers and Shoya grows up as an outcast. Alone and depressed, the regretful Shoya finds Shoko to make amends.",Not Rated,78.0,Drama_Crime,images\183.jpg,,True
"https://m.media-amazon.com/images/M/MV5BYzFkODA1N2QtY2UyMC00NTMwLWEyNzctMmE3YjIzNzE1MzY4XkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",Toshirô Mifune and Tatsuya Nakadai in Yojimbo (1961),https://www.imdb.com/title/tt0055630/?ref_=sr_i_203,https://www.imdb.com/title/tt0055630/?ref_=sr_t_203,203. Yojimbo,1961,1h 50m,8.2,( 143K ),A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.,Not Rated,93.0,Drama_Crime,images\202.jpg,,True
"https://m.media-amazon.com/images/M/MV5BODk2MWJmN2MtYmVhMi00MjZjLTlhZTMtMmM2ZWRjZDc2ZjQ2XkEyXkFqcGc@._V1_QL75_UX180_CR0,3,180,266_.jpg",A Woman Under the Influence (1974),https://www.imdb.com/title/tt0072417/?ref_=sr_i_439,https://www.imdb.com/title/tt0072417/?ref_=sr_t_439,439. A Woman Under the Influence,1974,2h 35m,8.0,( 33K ),"Although wife and mother Mabel is loved by her husband Nick, her mental illness places a strain on the marriage.",R,88.0,Romance,images\438.jpg,,True
